Device,Trip,Time,NativeFlag,LocalTimeMS,IntersectId,LaneId,MovementPhase,SignalGroupId,MinEndTime
2496,107,79300,0,44456068,4096,4,1,6,12603
2496,107,79350,0,44456568,4096,4,1,6,12603
2496,107,79400,0,44457068,4096,4,1,6,12603
2496,107,79450,0,44457568,4096,4,1,6,12603
2496,107,79500,0,44458068,4096,4,1,6,12603
2496,107,79550,0,44458568,4096,4,1,6,12603
2496,107,79600,0,44459068,4096,4,1,6,12603
2496,107,79650,0,44459568,4096,4,1,6,12603
2496,107,80000,0,44463068,4096,4,1,6,12730
2496,107,80050,0,44463569,4096,4,1,6,12730
2496,107,80100,0,44464069,4096,4,1,6,12730
2496,107,80150,0,44464569,4096,4,1,6,12730
2496,107,80200,0,44465069,4096,4,1,6,12730
2496,107,80250,0,44465569,4096,4,1,6,12730
2496,107,80300,0,44466069,4096,4,1,6,12730
2496,107,80350,0,44466569,4096,4,1,6,12730
2496,107,80400,0,44467069,4096,4,1,6,12730
2496,107,80450,0,44467569,4096,4,1,6,12730
2496,107,80500,0,44468069,4096,4,1,6,12730
2496,107,80550,0,44468569,4096,4,1,6,12730
2496,107,80600,0,44469069,4096,4,1,6,12730
2496,107,80650,0,44469569,4096,4,1,6,12730
2496,107,80700,0,44470069,4096,4,1,6,12730
2496,107,80750,0,44470569,4096,4,1,6,12730
2496,107,80800,0,44471069,4096,4,1,6,12730
2496,107,80850,0,44471569,4096,4,1,6,12730
2496,107,80900,0,44472069,4096,4,1,6,12730
2496,107,80950,0,44472569,4096,4,1,6,12730
2496,107,84450,0,44507272,4096,1,3,8,13990
2496,107,84500,0,44507772,4096,1,3,8,13990
2496,107,84700,0,44509773,4096,1,3,8,13990
2496,107,84750,0,44510273,4096,1,3,8,13990
2496,107,84800,0,44510773,4096,1,3,8,13990
2496,107,84850,0,44511273,4096,1,3,8,13990
2496,107,84900,0,44511773,4096,1,3,8,13990
2496,107,84950,0,44512273,4096,1,3,8,13990
2496,107,85000,0,44512773,4096,1,3,8,13990
2496,107,85050,0,44513273,4096,1,3,8,13990
2496,107,85100,0,44513773,4096,1,3,8,13990
2496,107,85150,0,44514273,4096,1,3,8,13990
2496,107,85200,0,44514773,4096,1,3,8,13990
2496,107,85250,0,44515273,4096,1,3,8,13990
2496,107,85300,0,44515773,4096,1,3,8,13990
2496,107,85350,0,44516273,4096,1,3,8,13990
2496,107,85450,0,44517588,4096,1,3,8,13990
2496,107,85500,0,44518173,4096,1,3,8,13990
2496,107,85550,0,44518673,4096,1,3,8,13990
2496,107,85600,0,44519174,4096,1,3,8,13990
2496,107,85650,0,44519674,4096,1,3,8,13990
2496,107,85700,0,44520174,4096,1,3,8,13990
2496,107,85750,0,44520674,4096,1,3,8,13990
2496,107,85800,0,44521174,4096,1,3,8,13990
2496,107,85850,0,44521674,4096,1,3,8,13990
2496,107,85900,0,44522174,4096,1,3,8,13990
2496,107,85950,0,44522674,4096,1,3,8,13990
2496,107,86000,0,44523174,4096,1,3,8,13990
2496,107,86050,0,44523674,4096,1,3,8,13990
2496,107,86100,0,44524174,4096,1,3,8,13990
2496,107,86150,0,44524674,4096,1,3,8,13990
2496,107,86200,0,44525174,4096,1,3,8,13990
2496,107,86250,0,44525674,4096,1,3,8,13990
2496,107,86300,0,44526174,4096,1,3,8,13990
2496,107,86350,0,44526674,4096,1,3,8,13990
2496,107,86400,0,44527174,4096,1,3,8,13990
2496,107,86450,0,44527675,4096,1,3,8,13990
2496,107,86550,0,44528274,4096,1,3,8,13990
2496,107,86600,0,44528774,4096,1,3,8,13990
2496,107,86650,0,44529274,4096,1,3,8,13990
2496,107,86700,0,44529774,4096,1,3,8,13990
2496,107,86750,0,44530275,4096,1,3,8,13990
2496,107,86800,0,44530775,4096,1,3,8,13990
2496,107,86850,0,44531275,4096,1,3,8,13990
2496,107,86900,0,44531775,4096,1,3,8,13990
2496,107,86950,0,44532275,4096,1,3,8,13990
2496,107,87000,0,44532775,4096,1,3,8,13990
2496,107,87050,0,44533275,4096,1,3,8,13990
2496,107,87100,0,44533775,4096,1,3,8,13990
2496,107,87150,0,44534275,4096,1,3,8,13990
2496,107,87200,0,44534775,4096,1,3,8,13990
2496,107,87250,0,44535275,4096,1,3,8,13990
2496,107,87300,0,44535775,4096,1,3,8,13990
2496,107,87350,0,44536275,4096,1,3,8,13990
2496,107,87400,0,44536775,4096,1,3,8,13990
2496,107,87450,0,44537281,4096,1,3,8,13990
2496,107,87500,0,44537875,4096,1,3,8,13990
2496,107,87550,0,44538386,4096,1,3,8,13990
2496,107,87600,1,44538975,4096,1,3,8,13990
2496,107,87650,1,44539475,4096,1,3,8,13990
2496,107,87700,1,44539975,4096,1,3,8,13990
2496,107,87750,1,44540482,4096,1,1,8,13460
2496,107,87800,0,44541075,4096,1,1,8,13460
2496,107,87850,0,44541576,4096,1,1,8,13460
2496,107,87900,0,44542076,4096,1,1,8,13460
2496,107,87950,0,44542590,4096,1,1,8,13460
2496,107,88000,0,44543176,4096,1,1,8,13460
2496,107,88050,0,44543676,4096,1,1,8,13460
2496,107,88100,0,44544176,4096,1,1,8,13460
2496,107,88150,0,44544676,4096,1,1,8,13460
2496,107,88200,0,44545176,4096,1,1,8,13460
2496,107,88250,0,44545676,4096,1,1,8,13460
2496,107,88300,0,44546176,4096,1,1,8,13460
2496,107,88350,0,44546676,4096,1,1,8,13460
2496,107,88400,0,44547176,4096,1,1,8,13460
2496,107,88450,0,44547676,4096,1,1,8,13583
2496,107,88500,0,44548176,4096,1,1,8,13583
2496,107,88550,0,44548676,4096,1,1,8,13583
2496,107,88600,0,44549176,4096,1,1,8,13583
2496,107,88650,0,44549676,4096,1,1,8,13583
2496,107,88700,0,44550176,4096,1,1,8,13583
2496,107,88750,0,44550676,4096,1,1,8,13583
2496,107,88800,0,44551176,4096,1,1,8,13583
2496,107,88850,0,44551676,4096,1,1,8,13583
2496,107,88900,0,44552203,4096,1,1,8,13583
2496,107,89000,0,44552776,4096,1,1,8,13583
2496,107,89050,0,44553277,4096,1,1,8,13583
2496,107,89100,0,44553777,4096,1,1,8,13583
2496,107,89150,0,44554277,4096,1,1,8,13583
2496,107,89200,0,44554777,4096,1,1,8,13583
2496,107,89250,0,44555277,4096,1,1,8,13583
2496,107,89300,0,44555777,4096,1,1,8,13583
2496,107,89350,0,44556277,4096,1,1,8,13583
2496,107,89400,0,44556777,4096,1,1,8,13583
2496,107,89450,0,44557277,4096,1,1,8,13583
2496,107,89500,0,44557777,4096,1,1,8,13583
2496,107,89550,0,44558277,4096,1,1,8,13583
2496,107,89600,0,44558777,4096,1,1,8,13583
2496,107,89650,0,44559277,4096,1,1,8,13583
2496,107,89700,0,44559777,4096,1,2,8,13620
2496,107,89750,0,44560277,4096,1,2,8,13620
2496,107,89800,0,44560777,4096,1,2,8,13620
2496,107,89850,0,44561277,4096,1,2,8,13620
2496,107,89900,0,44561777,4096,1,2,8,13620
2496,107,89950,0,44562277,4096,1,2,8,13620
2496,107,90000,0,44562777,4096,1,3,8,13637
2496,107,90050,0,44563277,4096,1,3,8,13637
2496,107,90100,0,44563793,4096,1,3,8,13637
2496,107,90150,0,44564378,4096,1,3,8,13637
2496,107,90200,0,44564878,4096,1,3,8,13637
2496,107,90250,0,44565378,4096,1,3,8,14590
2496,107,90300,0,44565878,4096,1,3,8,14590
2496,107,90350,0,44566379,4096,1,3,8,14590
2496,107,90400,1,44566978,4096,1,3,8,14590
2496,107,90450,1,44567478,4096,1,3,8,14590
2496,107,90500,1,44567978,4096,1,3,8,14590
2496,107,90550,1,44568478,4096,1,3,8,14590
2496,107,90600,1,44568978,4096,1,3,8,14590
2496,107,90650,1,44569479,4096,1,3,8,14590
2496,107,90700,0,44570078,4096,1,3,8,14590
2496,107,90750,0,44570578,4096,1,3,8,14590
2496,107,90800,0,44571078,4096,1,3,8,14590
2496,107,90850,0,44571578,4096,1,3,8,14590
2496,107,90900,0,44572078,4096,1,3,8,14590
2496,107,90950,0,44572578,4096,1,3,8,14590
2496,107,91000,0,44573078,4096,1,3,8,14590
2496,107,91050,0,44573578,4096,1,3,8,14590
2496,107,91100,0,44574078,4096,1,3,8,14590
2496,107,91150,0,44574578,4096,1,3,8,14590
2496,107,91200,0,44575078,4096,1,3,8,14590
2496,107,91250,0,44575579,4096,1,3,8,14590
2496,107,91300,0,44576079,4096,1,3,8,14590
2496,107,91350,0,44576579,4096,1,3,8,14590
2496,107,91400,0,44577080,4096,1,3,8,14590
2496,107,91450,0,44577679,4096,1,3,8,14590
2496,107,91500,0,44578179,4096,1,3,8,14590
2496,107,91550,0,44578679,4096,1,3,8,14590
2496,107,91600,0,44579179,4096,1,3,8,14590
2496,107,91650,0,44579679,4096,1,3,8,14590
2496,107,91700,0,44580179,4096,1,3,8,14590
2496,107,91750,0,44580679,4096,1,3,8,14590
2496,107,91800,0,44581179,4096,1,3,8,14590
2496,107,91850,0,44581679,4096,1,3,8,14590
2496,107,91900,0,44582179,4096,1,3,8,14590
2496,107,91950,0,44582679,4096,1,3,8,14590
2496,107,92000,0,44583179,4096,1,3,8,14590
2496,107,92050,0,44583679,4096,1,3,8,14590
2496,107,92100,0,44584179,4096,1,3,8,14590
2496,107,92150,0,44584680,4096,1,3,8,14590
2496,107,92250,0,44585279,4096,1,3,8,14590
2496,107,92300,0,44585779,4096,1,3,8,14590
2496,107,92350,0,44586280,4096,1,3,8,14590
2496,107,92400,0,44586780,4096,1,3,8,14590
2496,107,92450,0,44587280,4096,1,3,8,14590
2496,107,92500,0,44587780,4096,1,3,8,14590
2496,107,92550,0,44588280,4096,1,3,8,14590
2496,107,92600,0,44588780,4096,1,3,8,14590
2496,107,92650,0,44589281,4096,1,3,8,14590
2496,107,92700,0,44589883,4096,1,3,8,14590
2496,107,92750,1,44590480,4096,1,3,8,14590
2496,107,92800,1,44590994,4096,1,3,8,14590
2496,107,92850,0,44591580,4096,1,3,8,14590
2496,107,92900,0,44592080,4096,1,3,8,14590
2496,107,92950,0,44592580,4096,1,3,8,14590
2496,107,93000,0,44593080,4096,1,3,8,14590
2496,107,93050,0,44593580,4096,1,3,8,14590
2496,107,93100,0,44594081,4096,1,3,8,14590
2496,107,93150,0,44594680,4096,1,3,8,14590
2496,107,93200,0,44595180,4096,1,3,8,14590
2496,107,93250,0,44595681,4096,1,3,8,14590
2496,107,93350,0,44596280,4096,1,3,8,14590
2496,107,93400,0,44596780,4096,1,3,8,14590
2496,107,93450,0,44597281,4096,1,3,8,14590
2496,107,93500,0,44597781,4096,1,3,8,14590
2496,107,93550,0,44598401,4096,1,3,8,14590
2496,107,93600,1,44598988,4096,1,3,8,14590
2496,107,93650,0,44599581,4096,1,3,8,14590
2496,107,93700,0,44600081,4096,1,3,8,14590
2496,107,93750,0,44600581,4096,1,1,8,14060
2496,107,93800,0,44601081,4096,1,1,8,14060
2496,107,93850,0,44601581,4096,1,1,8,14060
2496,107,93900,0,44602081,4096,1,1,8,14060
2496,107,93950,0,44602581,4096,1,1,8,14060
2496,107,94000,0,44603081,4096,1,1,8,14060
2496,107,94050,0,44603582,4096,1,1,8,14060
2496,107,94100,0,44604181,4096,1,1,8,14060
2496,107,94150,0,44604681,4096,1,1,8,14060
2496,107,94200,0,44605181,4096,1,1,8,14060
2496,107,94250,0,44605681,4096,1,1,8,14060
2496,107,94300,0,44606181,4096,1,1,8,14060
2496,107,94350,0,44606681,4096,1,1,8,14060
2496,107,94400,0,44607181,4096,1,1,8,14060
2496,107,94450,0,44607681,4096,1,1,8,14183
2496,107,94500,0,44608182,4096,1,1,8,14183
2496,107,94550,0,44608683,4096,1,1,8,14183
2496,107,94650,0,44609282,4096,1,1,8,14183
2496,107,94700,0,44609782,4096,1,1,8,14183
2496,107,94750,0,44610282,4096,1,1,8,14183
2496,107,94800,0,44610782,4096,1,1,8,14183
2496,107,94850,0,44611282,4096,1,1,8,14183
2496,107,94900,0,44611782,4096,1,1,8,14183
2496,107,94950,0,44612282,4096,1,1,8,14183
2496,107,95000,0,44612782,4096,1,1,8,14183
2496,107,95050,0,44613282,4096,1,1,8,14183
2496,107,95100,0,44613782,4096,2,1,8,14183
2496,107,95150,0,44614282,4096,2,1,8,14183
2496,107,95200,0,44614782,4096,2,1,8,14183
2496,107,95250,0,44615282,4096,2,1,8,14183
2496,107,95300,0,44615782,4096,2,1,8,14183
2496,107,95350,0,44616282,4096,2,1,8,14183
2496,143,142200,0,42471357,4096,4,1,6,28813
2496,143,142250,0,42471857,4096,4,1,6,28813
2496,143,142300,0,42472357,4096,4,1,6,28813
2496,143,142350,0,42472857,4096,4,1,6,28813
2496,143,142400,0,42473357,4096,4,1,6,28813
2496,143,142450,0,42473857,4096,4,1,6,28813
2496,143,142500,0,42474357,4096,4,1,6,28813
2496,143,142550,0,42474857,4096,4,1,6,28813
2496,143,142600,0,42475357,4096,4,1,6,28813
2496,143,142650,0,42475857,4096,4,1,6,28813
2496,143,142700,0,42476357,4096,4,1,6,28813
2496,143,142750,0,42476857,4096,4,1,6,28813
2496,143,142800,0,42477358,4096,4,1,6,28813
2496,143,142850,0,42477858,4096,4,1,6,28813
2496,143,142900,0,42478358,4096,4,1,6,28813
2496,143,142950,0,42478858,4096,4,1,6,28813
2496,143,143000,0,42479358,4096,4,1,6,28813
2496,143,143050,0,42479858,4096,4,1,6,28813
2496,143,143100,0,42480358,4096,4,1,6,28813
2496,143,143150,0,42480858,4096,4,1,6,28813
2496,143,143200,0,42481358,4096,4,1,6,28813
2496,143,143250,0,42481858,4096,4,1,6,28813
2496,143,143300,0,42482358,4096,4,1,6,28813
2496,143,143350,0,42482858,4096,4,1,6,28950
2496,143,143400,0,42483358,4096,4,1,6,28950
2496,143,143450,0,42483858,4096,4,1,6,28950
2496,143,143500,0,42484358,4096,4,1,6,28950
2496,143,143550,0,42484858,4096,4,1,6,28950
2496,143,143600,0,42485358,4096,4,1,6,28950
2496,143,143650,0,42485858,4096,4,1,6,28950
2496,143,143700,0,42486358,4096,4,1,6,28950
2496,143,143750,0,42486858,4096,4,1,6,28950
2496,143,143800,0,42487358,4096,4,1,6,28950
2496,143,143850,0,42487858,4096,4,1,6,28950
2496,143,143900,0,42488358,4096,4,1,6,28950
2496,143,143950,0,42488858,4096,4,1,6,28950
2496,143,144000,0,42489359,4096,4,1,6,28950
2496,143,144050,0,42489859,4096,4,1,6,28950
2496,143,144100,0,42490359,4096,4,1,6,28950
2496,143,144150,0,42490859,4096,4,1,6,28950
2496,143,144200,0,42491359,4096,4,1,6,28950
2496,143,144250,0,42491859,4096,4,1,6,28950
2496,143,144300,0,42492359,4096,4,1,6,28950
2496,143,144350,0,42492859,4096,4,1,6,28950
2496,143,144400,0,42493359,4096,4,1,6,28950
2496,143,144450,0,42493859,4096,4,1,6,28950
2496,143,144500,0,42494359,4096,4,1,6,28950
2496,143,144550,0,42494859,4096,4,1,6,28950
2496,143,144600,0,42495359,4096,4,1,6,28950
2496,143,144650,0,42495859,4096,4,2,6,28980
2496,143,144700,0,42496359,4096,4,2,6,28980
2496,143,144750,0,42496859,4096,4,2,6,28980
2496,143,144800,0,42497359,4096,4,2,6,28980
2496,143,144850,0,42497859,4096,4,2,6,28980
2496,143,144900,0,42498359,4096,4,2,6,28980
2496,143,144950,0,42498859,4096,4,3,6,29007
2496,143,145000,0,42499359,4096,4,3,6,29007
2496,143,145050,0,42499859,4096,4,3,6,29007
2496,143,145100,0,42500359,4096,4,3,6,29007
2496,143,145150,0,42500859,4096,4,3,6,29007
2496,143,145200,0,42501360,4096,4,3,6,29250
2496,143,145250,0,42501860,4096,4,3,6,29250
2496,143,145300,0,42502360,4096,4,3,6,29250
2496,143,145350,0,42502860,4096,4,3,6,29250
2496,143,145400,0,42503360,4096,4,3,6,29250
2496,143,145450,0,42503860,4096,4,3,6,29250
2496,143,145500,0,42504360,4096,4,3,6,29250
2496,143,145550,0,42504860,4096,4,3,6,29250
2496,143,145600,0,42505360,4096,4,3,6,29250
2496,143,145650,0,42505860,4096,4,3,6,29250
2496,143,145700,0,42506360,4096,4,3,6,29250
2496,143,145750,0,42506860,4096,4,3,6,29250
2496,143,145800,0,42507360,4096,4,3,6,29250
2496,143,145850,0,42507860,4096,4,3,6,29250
2496,143,145900,0,42508360,4096,4,3,6,29250
2496,143,145950,0,42508860,4096,4,3,6,29250
2496,143,146000,0,42509360,4096,4,3,6,29250
2496,143,146050,0,42509860,4096,4,3,6,29250
2496,143,146100,0,42510360,4096,4,3,6,29250
2496,143,146150,0,42510860,4096,4,3,6,29250
2496,143,146200,0,42511365,4096,4,3,6,29250
2496,143,146300,0,42511960,4096,4,3,6,29250
2496,143,146350,0,42512462,4096,4,3,6,29250
2496,143,146400,0,42513061,4096,4,3,6,29250
2496,143,146450,0,42513561,4096,4,3,6,29250
2496,143,146500,0,42514061,4096,4,3,6,29250
2496,143,146550,0,42514561,4096,4,3,6,29250
2496,143,146600,0,42515061,4096,4,3,6,29250
2496,143,146650,0,42515561,4096,4,3,6,29250
2496,143,146700,0,42516061,4096,4,3,6,29250
2496,143,146750,0,42516561,4096,4,3,6,29250
2496,143,146800,0,42517061,4096,4,3,6,29250
2496,143,146850,0,42517561,4096,4,3,6,29250
2496,143,146900,0,42518061,4096,4,3,6,29250
2496,143,146950,0,42518561,4096,4,3,6,29250
2496,143,147000,0,42519061,4096,4,3,6,29250
2496,143,147050,0,42519561,4096,4,3,6,29250
2496,143,147100,0,42520061,4096,4,3,6,29250
2496,143,147150,0,42520561,4096,4,3,6,29250
2496,143,147200,0,42521061,4096,4,3,6,29250
2496,143,147250,0,42521561,4096,4,3,6,29250
2496,143,147300,0,42522061,4096,4,3,6,29250
2496,143,147350,0,42522561,4096,4,3,6,29250
2496,143,147400,0,42523061,4096,4,3,6,29250
2496,143,147450,0,42523562,4096,4,3,6,29250
2496,143,147500,0,42524062,4096,4,3,6,29250
2496,143,147550,0,42524562,4096,4,3,6,29250
2496,143,147600,0,42525062,4096,4,3,6,29250
2496,143,147650,0,42525562,4096,4,3,6,29250
2496,143,147700,0,42526062,4096,4,3,6,29250
2496,143,147750,0,42526572,4096,4,1,6,29413
2496,143,147800,1,42527162,4096,4,1,6,29413
2496,143,147850,1,42527662,4096,4,1,6,29413
2496,143,147900,1,42528162,4096,4,1,6,29413
2496,143,147950,1,42528662,4096,4,1,6,29413
2496,143,148000,1,42529162,4096,4,1,6,29413
2496,143,148050,1,42529662,4096,4,1,6,29413
2496,143,148100,1,42530162,4096,4,1,6,29413
2496,143,148150,1,42530662,4096,4,1,6,29413
2496,143,148200,1,42531162,4096,4,1,6,29413
2496,143,148250,1,42531662,4096,4,1,6,29413
2496,143,148300,1,42532162,4096,4,1,6,29413
2496,143,148350,1,42532662,4096,4,1,6,29413
2496,143,148400,1,42533162,4096,4,1,6,29413
2496,143,148450,1,42533662,4096,4,1,6,29413
2496,143,148500,1,42534162,4096,4,1,6,29413
2496,143,148550,1,42534662,4096,4,1,6,29413
2496,143,221100,0,43260326,2103,14,1,2,600
2496,143,221150,0,43260826,2103,14,1,2,604
2496,143,221200,0,43261326,2103,14,2,2,664
2496,143,221250,0,43261826,2103,14,2,2,664
2496,143,221300,0,43262326,2103,14,2,2,664
2496,143,221350,0,43262826,2103,14,2,2,664
2496,143,221400,0,43263326,2103,14,2,2,664
2496,143,221450,0,43263826,2103,14,2,2,664
2496,143,221500,0,43264327,2103,14,2,2,664
2496,143,221550,0,43264827,2103,14,2,2,664
2496,143,221600,0,43265327,2103,14,2,2,664
2496,143,221650,0,43265827,2103,14,2,2,664
2496,143,221700,0,43266327,2103,14,2,2,664
2496,143,221750,0,43266827,2103,14,4,2,674
2496,143,221800,0,43267327,2103,14,4,2,674
2496,143,221850,0,43267827,2103,14,4,2,840
2496,143,221900,0,43268327,2103,14,4,2,840
2496,143,221950,0,43268827,2103,15,4,5,840
2496,143,222000,0,43269327,2103,15,4,5,840
2496,143,222050,0,43269827,2103,15,4,5,840
2496,143,222100,0,43270327,2103,15,4,5,840
2496,143,222150,0,43270827,2103,15,4,5,840
2496,143,222200,0,43271327,2103,15,4,5,840
2496,143,222250,0,43271827,2103,15,4,5,840
2496,143,222300,0,43272327,2103,15,4,5,840
2496,143,222350,0,43272827,2103,15,4,5,840
2496,143,222400,0,43273327,2103,15,4,5,840
2496,143,222450,0,43273827,2103,15,4,5,840
2496,143,222500,0,43274327,2103,15,4,5,840
2496,143,222550,0,43274827,2103,15,4,5,840
2496,143,222600,0,43275328,2103,15,4,5,840
2496,143,222650,0,43275828,2103,15,4,5,840
2496,143,222700,0,43276328,2103,15,4,5,840
2496,143,222750,0,43276828,2103,15,4,5,840
2496,143,222800,0,43277328,2103,15,4,5,840
2496,143,222850,0,43277828,2103,15,4,5,868
2496,143,222900,0,43278328,2103,15,4,5,874
2496,143,222950,0,43278828,2103,15,4,5,879
2496,143,223000,0,43279328,2103,15,4,5,885
2496,143,223050,0,43279828,2103,15,4,5,890
2496,143,223100,0,43280328,2103,15,4,5,894
2496,143,223150,0,43280828,2103,15,4,5,898
2496,143,223200,0,43281328,2103,15,4,5,904
2496,143,223250,0,43281828,2103,15,4,5,910
2496,148,20000,0,83890477,2103,11,4,4,10967
2496,148,20050,0,83890977,2103,11,4,4,10971
2496,148,20100,0,83891478,2103,11,4,4,10976
2496,148,20150,0,83891978,2103,11,4,4,10980
2496,148,20200,0,83892478,2103,11,4,4,10984
2496,148,20250,0,83892978,2103,11,4,4,10991
2496,148,20300,0,83893478,2103,11,4,4,10997
2496,148,20350,0,83893978,2103,11,4,4,11001
2496,148,20400,0,83894478,2103,11,4,4,11007
2496,148,20450,0,83894978,2103,11,4,4,11012
2496,148,20500,0,83895478,2103,11,4,4,11016
2496,148,20550,0,83895978,2103,11,4,4,11021
2496,148,20600,0,83896478,2103,11,4,4,11027
2496,148,20650,0,83896978,2103,11,4,4,11031
2496,148,20700,0,83897478,2103,11,4,4,11035
2496,148,20750,0,83897978,2103,11,4,4,11041
2496,148,20800,0,83898478,2103,11,4,4,11046
2496,148,20850,0,83898978,2103,11,4,4,11052
2496,148,20900,0,83899478,2103,11,4,4,11057
2496,148,20950,0,83899978,2103,11,4,4,11061
2496,148,21000,0,83900721,2103,11,4,4,11063
2496,152,22250,0,82142865,2103,11,1,4,29455
2496,152,22300,0,82143365,2103,11,1,4,29459
2496,152,22350,0,82143865,2103,11,1,4,29465
2496,152,22400,0,82144366,2103,11,1,4,29469
2496,152,22450,1,82144965,2103,11,1,4,29475
2496,152,22500,1,82145465,2103,11,1,4,29477
2496,152,22550,1,82145965,2103,11,1,4,29477
2496,152,22600,1,82146466,2103,11,1,4,29477
2496,152,22650,1,82146966,2103,11,1,4,29477
2496,152,22700,1,82147466,2103,11,1,4,29477
2496,152,22750,1,82147966,2103,11,1,4,29477
2496,152,22800,1,82148466,2103,11,2,4,29533
2496,152,22850,1,82148966,2103,11,2,4,29533
2496,152,22900,1,82149466,2103,11,2,4,29533
2496,152,22950,1,82149966,2103,11,2,4,29533
2496,152,23000,1,82150466,2103,11,2,4,29533
2496,152,23050,1,82150966,2103,11,2,4,29533
2496,154,205600,0,39900438,2103,15,4,5,3176
2496,154,205650,0,39900938,2103,15,4,5,3176
2496,154,205700,0,39901438,2103,15,4,5,3176
2496,154,205750,0,39901938,2103,15,4,5,3176
2496,154,205800,0,39902438,2103,15,4,5,3176
2496,154,205850,0,39902938,2103,15,4,5,3176
2496,154,205900,0,39903439,2103,15,4,5,3176
2496,154,205950,0,39903939,2103,15,4,5,3176
2496,154,206000,0,39904439,2103,15,4,5,3176
2496,154,206050,0,39904939,2103,15,4,5,3176
2496,154,206100,0,39905439,2103,15,4,5,3176
2496,154,206150,0,39905939,2103,15,4,5,3176
2496,154,206200,0,39906439,2103,15,4,5,3176
2496,154,206250,0,39906939,2103,15,4,5,3176
2496,154,206300,0,39907439,2103,15,4,5,3176
2496,154,206350,0,39907939,2103,15,4,5,3176
2496,154,206400,0,39908439,2103,15,4,5,3176
2496,154,206450,0,39908939,2103,15,4,5,3176
2496,154,206500,0,39909439,2103,15,4,5,3176
2496,154,206550,0,39909939,2103,15,4,5,3180
2496,154,206600,0,39910439,2103,15,4,5,3184
2496,154,206650,0,39910939,2103,15,4,5,3189
2496,154,206700,0,39911439,2103,15,4,5,3193
2496,154,206750,0,39911939,2103,15,4,5,3199
2496,154,206800,0,39912440,2103,15,4,5,3204
2496,154,206850,0,39913039,2103,15,4,5,3210
2496,154,206900,0,39913547,2103,15,4,5,3216
2496,154,206950,1,39914140,2103,15,4,5,3218
2496,154,207000,1,39914640,2103,15,4,5,3218
2496,154,207050,1,39915140,2103,15,4,5,3218
2496,154,207100,1,39915640,2103,15,4,5,3218
2496,154,207150,1,39916140,2103,15,4,5,3220
2496,154,207200,1,39916640,2103,15,4,5,3226
2496,154,207250,1,39917140,2103,15,4,5,3232
2496,154,207300,1,39917640,2103,15,4,5,3236
2496,154,207350,1,39918140,2103,15,4,5,3242
2496,154,207400,1,39918640,2103,15,4,5,3247
2496,154,207450,1,39919140,2103,15,4,5,3251
2496,154,207500,1,39919640,2103,15,4,5,3255
2496,154,207550,1,39920140,2103,15,4,5,3260
2496,154,207600,1,39920640,2103,15,4,5,3266
2496,154,207650,1,39921140,2103,15,4,5,3271
2496,154,207700,1,39921640,2103,15,4,5,3275
2496,170,31600,0,76264446,2103,11,1,4,6668
2496,170,31650,0,76264946,2103,11,1,4,6672
2496,170,31700,0,76265446,2103,11,1,4,6677
2496,170,31750,0,76265946,2103,11,1,4,6683
2496,170,31800,0,76266446,2103,11,1,4,6688
2496,170,31850,0,76266946,2103,11,1,4,6692
2496,170,31900,0,76267446,2103,11,1,4,6698
2496,170,31950,0,76267946,2103,11,1,4,6702
2496,170,32000,0,76268446,2103,11,1,4,6709
2496,170,32050,0,76268946,2103,11,1,4,6713
2496,170,32100,0,76269446,2103,11,1,4,6719
2496,170,32150,0,76269946,2103,11,1,4,6723
2496,170,32200,0,76270446,2103,11,1,4,6727
2496,170,32250,0,76270946,2103,11,1,4,6732
2496,170,32300,0,76271446,2103,11,1,4,6738
2496,170,32350,0,76271946,2103,11,1,4,6743
2496,170,32400,0,76272446,2103,11,1,4,6747
2496,170,32450,0,76272946,2103,11,1,4,6751
2496,170,104650,1,76995110,4096,9,1,2,13953
2496,170,104700,1,76995610,4096,9,1,2,13953
2496,170,104750,1,76996110,4096,9,1,2,14080
2496,170,104800,1,76996610,4096,9,1,2,14080
2496,170,104850,1,76997110,4096,9,1,2,14080
2496,170,104900,1,76997610,4096,9,1,2,14080
2496,170,104950,1,76998110,4096,9,1,2,14080
2496,170,105000,1,76998610,4096,9,1,2,14080
2496,170,105050,1,76999110,4096,9,1,2,14080
2496,170,105100,1,76999610,4096,9,1,2,14080
2496,170,105150,1,77000111,4096,9,1,2,14080
2496,170,105200,1,77000611,4096,9,1,2,14080
2496,170,105250,1,77001111,4096,9,1,2,14080
2496,170,105300,1,77001611,4096,9,1,2,14080
2496,170,105350,1,77002111,4096,9,1,2,14080
2496,170,105400,1,77002611,4096,9,1,2,14080
2496,170,105450,1,77003111,4096,9,1,2,14080
2496,170,105500,1,77003611,4096,9,1,2,14080
2496,170,105550,1,77004111,4096,9,1,2,14080
2496,170,105600,1,77004611,4096,9,1,2,14080
2496,170,105650,1,77005111,4096,9,1,2,14080
2496,170,105700,1,77005611,4096,9,1,2,14080
2496,170,105750,1,77006111,4096,9,1,2,14080
2496,170,105800,1,77006611,4096,9,1,2,14080
2496,170,105850,1,77007111,4096,9,1,2,14080
2496,170,105900,1,77007611,4096,9,1,2,14080
2496,170,105950,1,77008111,4096,9,1,2,14080
2496,170,106000,1,77008611,4096,9,1,2,14080
2496,170,106050,1,77009111,4096,9,2,2,14110
