Device,Trip,Time,RvDevice,NativeFlag,LocalTimeMS,PsId,RvBasicVehClass,RvRandomId,AlertLevel,EventAppId,RvZone,RvLatitude,RvLongitude,RvHeading,RvElevation,RvSpeed,RvBrakeStatus,RvYawRate,RvLongitudinalAccel,RvTurnSignal,RvEventFlags,RvRange,RvRangeRate,RvLongOffset,RvLatOffset,HvLatitude,HvLongitude,HvHeading,HvElevation,HvSpeed,HvBrakeStatus,HvYawRate,HvLongitudinalAccel,HvTurnSignal
"2,331",20,"194,500","13,652",1,"47,461,900",1,0,0,2,2,16,40.276,-83.535,55,300,14.16,0,0,"1,000",255,255,28.146,-13.596,0,0,40.276,-83.534,358.74,298.65,0,1,0.02,-0.006,2
"2,331",20,"194,550","13,652",1,"47,462,400",1,0,0,2,2,16,40.276,-83.535,55,300,14.16,0,0,"1,000",255,255,21.432,-13.176,0,0,40.276,-83.534,358.74,298.65,0,1,0.02,-0.006,2
"2,331",20,"194,600","13,652",1,"47,462,900",1,0,0,2,2,16,40.276,-83.535,55,300,14.16,0,0,"1,000",255,255,16.283,-12.411,0,0,40.276,-83.534,358.74,298.65,0,1,0.02,-0.006,2
"2,331",20,"194,650","13,652",1,"47,463,400",1,0,0,3,2,16,40.276,-83.535,55,300,14.16,0,0,"1,000",255,255,9.72,-8.444,0,0,40.276,-83.534,358.74,298.25,0.119,0,0.04,-0.336,2
"2,331",20,"194,700","13,652",1,"47,463,900",1,0,0,3,2,16,40.276,-83.534,55,300,14.16,0,0,"1,000",255,255,7.624,1.135,0,0,40.276,-83.534,358.74,298.15,0.642,0,0.07,-1.248,2
"2,331",142,"221,800","20,551",1,"48,134,800",1,0,0,2,2,16,40.276,-83.536,57,300,21.94,0,0,"1,000",255,255,102.634,-21.853,0,0,40.276,-83.534,333.7,298.95,0.417,1,0.07,0.149,0
"2,331",142,"221,850","20,551",1,"48,135,300",1,0,0,2,2,16,40.276,-83.535,57,300,22.76,0,0,"1,000",255,255,94.031,-22.669,0,0,40.276,-83.534,333.7,298.95,0.311,1,0.06,0.343,0
"2,331",142,"221,900","20,551",1,"48,135,800",1,0,0,2,2,16,40.276,-83.535,57,300,22.5,0,0,"1,000",255,255,82.184,-22.122,0,0,40.276,-83.534,333.7,298.95,0.069,1,0.03,0.343,0
"2,331",142,"221,950","20,551",1,"48,136,300",1,0,0,2,2,16,40.276,-83.535,57,300,25.54,0,0,"1,000",255,255,70.105,-25.384,0,0,40.276,-83.534,333.7,298.95,0,1,0.03,-0.278,0
"2,331",142,"222,000","20,551",1,"48,136,800",1,0,0,2,2,16,40.276,-83.535,56,300,23.04,0,0,"1,000",255,255,58.562,-22.788,0,0,40.276,-83.534,333.7,298.95,0.103,1,0.03,-0.142,0
"2,331",142,"222,050","20,551",1,"48,137,300",1,0,0,2,2,16,40.276,-83.535,56,300,23.88,0,0,"1,000",255,255,46.521,-23.487,0,0,40.276,-83.534,333.7,298.95,0.086,1,0.03,-0.006,0
"2,331",142,"222,100","20,551",1,"48,137,800",1,0,0,2,2,16,40.276,-83.535,56,300,23.88,0,0,"1,000",255,255,34.828,-23.185,0,0,40.276,-83.534,333.7,298.95,0.033,1,0.02,-0.006,0
"2,331",142,"222,150","20,551",1,"48,138,300",1,0,0,2,2,16,40.276,-83.535,56,300,23.88,0,0,"1,000",255,255,25.637,-22.587,0,0,40.276,-83.534,333.7,299.05,0,1,0.03,-0.433,0
"2,331",142,"222,200","20,551",1,"48,138,800",1,0,0,3,2,16,40.276,-83.535,56,300,23.88,0,0,"1,000",255,255,12.904,-18.584,0,0,40.276,-83.534,333.7,299.05,0.311,0,0.05,-0.472,0
"2,331",189,"127,600",131,1,"65,331,900",1,0,0,2,2,16,40.276,-83.535,55,300,22.76,0,0,"1,000",255,255,114.4,-31.697,0,0,40.276,-83.534,308.65,296.65,15.781,1,0.09,4.32,0
"2,331",189,"127,850",133,1,"65,334,400",1,0,0,2,2,16,40.276,-83.535,56,300,18.04,0,0,"1,000",255,255,83.788,-20.101,0,0,40.276,-83.534,322.58,297.05,7.222,1,0.51,2.788,0
"2,331",189,"127,900",133,1,"65,334,900",1,0,0,2,2,16,40.276,-83.535,58,300,21.1,0,0,"1,000",255,255,72.606,-20.727,0,0,40.276,-83.534,329.12,297.05,6.197,1,0.55,3.408,0
"2,331",189,"127,950",133,1,"65,335,400",1,0,0,2,2,16,40.276,-83.535,55,300,20.54,0,0,"1,000",255,255,62.66,-20.358,0,0,40.276,-83.534,334.72,297.05,4.808,1,0.56,2.341,0
"2,331",215,"118,900","26,979",1,"50,293,300",1,0,0,2,10,14,40.236,-83.368,95,275,4.44,0,0,"1,000",255,255,116.21,-9.375,115.527,-4.589,40.236,-83.367,274.54,270.25,4.947,0,0.02,-1.015,1
"2,331",215,"118,950","26,979",1,"50,293,800",1,0,0,2,10,8,40.236,-83.368,95,275,4.44,0,0,"1,000",255,255,110.16,-9.603,109.896,-5.967,40.236,-83.367,275.25,270.35,5.364,0,0.02,-0.86,1
"2,331",215,"119,000","26,979",1,"50,294,300",1,0,0,2,10,14,40.236,-83.368,95,275,4.44,0,0,"1,000",255,255,106.395,-9.998,106.094,-7.054,40.236,-83.367,275.83,270.45,5.572,0,0.01,-0.53,1
"2,331",215,"119,050","26,979",1,"50,294,800",1,0,0,2,10,8,40.236,-83.368,95,275,4.16,0,0,"1,000",255,255,102.342,-9.983,100.563,-5.741,40.236,-83.367,275.09,270.55,5.936,0,0.01,-1.151,1
"2,331",215,"119,100","26,979",1,"50,295,300",1,0,0,2,10,14,40.236,-83.368,95,275,3.6,0,0,"1,000",255,255,96.262,-9.764,93.887,-4.745,40.236,-83.367,274.43,270.65,6.369,0,0.01,-1.151,1
"2,331",215,"119,150","26,979",1,"50,295,800",1,0,0,2,10,8,40.236,-83.368,97,275,4.44,0,0,"1,000",255,255,89.086,-10.907,89.6,-4.929,40.236,-83.367,274.31,270.75,6.597,0,-0.06,-0.724,1
"2,331",215,"119,200","26,979",1,"50,296,300",1,0,0,2,10,8,40.236,-83.368,100,275,3.6,0,0,"1,000",255,255,85.894,-10.247,83.564,-3.504,40.236,-83.367,273.13,270.65,6.753,0,-0.4,-0.627,1
"2,331",298,"133,700","16,889",1,"47,532,800",1,0,0,2,2,16,40.276,-83.535,55,300,21.94,0,0,"1,000",255,255,102.388,-28.564,0,0,40.276,-83.534,309.11,297.65,12.933,1,0.19,2.865,2
"2,331",298,"133,750","16,889",1,"47,533,300",1,0,0,2,2,16,40.276,-83.535,57,300,20.54,0,0,"1,000",255,255,88.721,-26.218,0,0,40.276,-83.534,311.54,297.65,11.822,1,0.24,3.117,2
"2,331",323,"241,500","24,527",1,"50,015,300",1,0,0,2,2,16,40.276,-83.535,56,300,21.38,0,0,"1,000",255,255,66.885,-20.836,0,0,40.276,-83.534,333.36,298.85,7.1,1,0.74,3.117,0
"2,331",380,"136,600","24,961",1,"72,530,900",1,0,0,2,2,16,40.276,-83.535,56,300,23.32,0,0,"1,000",255,255,61.339,-24.969,0,0,40.276,-83.534,323.04,298.95,7.411,1,0.57,4.65,2
"2,331",393,"145,000","12,041",1,"49,457,300",1,0,0,2,2,16,40.276,-83.535,55,300,18.04,0,0,"1,000",255,255,94.177,-22.772,0,0,40.276,-83.534,309.75,298.55,9.792,1,0.01,-0.006,2
"2,331",393,"145,050","12,041",1,"49,457,800",1,0,0,2,2,16,40.276,-83.535,54,300,21.66,0,0,"1,000",255,255,82.208,-24.939,0,0,40.276,-83.534,314.73,298.55,8.906,1,0.01,-0.006,2
"2,331",393,"145,100","12,041",1,"49,458,300",1,0,0,2,2,16,40.276,-83.535,54,300,21.38,0,0,"1,000",255,255,69.468,-20.899,0,0,40.276,-83.534,320.89,298.55,7.586,1,0.01,-0.006,2
"2,348",35,"82,500",32,1,"65,450,600",1,0,"14,957",2,1,1,40.296,-83.558,146.288,304,30.62,0,0.24,-0.08,0,0,14.074,-0.608,14.074,-0.324,40.296,-83.558,146.44,299.56,31.231,0,-0.24,0.072,0
"2,348",35,"316,400",32,1,"67,789,600",1,82,"6,284",3,10,5,40.235,-83.366,234.75,269,4.06,0,25.63,0.2,2,0,11.876,3.88,11.876,2.577,40.235,-83.366,183.26,266.16,1.7,1,0,-0.025,2
"2,348",35,"317,200",32,1,"67,797,600",1,82,"6,284",3,10,5,40.235,-83.366,274.688,268.1,7.14,0,-0.24,-0.27,0,0,41.507,7.14,41.507,1.088,40.235,-83.366,262.68,265.96,6.492,0,13.42,0.731,2
"2,348",35,"317,250",32,1,"67,798,100",1,82,"6,284",3,10,5,40.235,-83.367,276.138,268,6.96,0,-0.24,-0.27,0,0,41.765,6.96,41.765,1.407,40.235,-83.366,268.69,265.96,6.647,0,9.76,0.304,2
"2,348",35,"317,300",32,1,"67,798,600",1,82,"6,284",3,10,5,40.235,-83.367,275.337,268,6.74,1,-0.48,-0.37,0,0,41.825,6.74,41.825,1.431,40.235,-83.366,273.87,265.86,6.667,0,8.54,0.013,2
"2,348",35,"325,250",32,1,"67,878,100",1,82,"6,284",3,10,5,40.236,-83.368,94.838,270.4,4.96,0,2.44,0.88,0,0,9.83,4.96,9.83,1.92,40.236,-83.368,43.51,268.66,3.922,0,20.01,0.169,2
"2,348",35,"325,300",32,1,"67,878,600",1,82,"6,284",3,10,5,40.236,-83.368,91.975,270.4,5.24,0,2.68,0.59,0,0,10.775,5.24,10.775,1.712,40.236,-83.368,54.79,268.66,3.958,0,22.21,-0.704,2
"2,348",35,"328,350",32,1,"67,909,100",1,82,"6,284",3,10,5,40.236,-83.366,127.537,268.2,5.12,0,24.9,-1.03,2,0,13.228,5.12,13.228,2.065,40.236,-83.366,96.05,269.86,6.597,1,0.73,-0.646,2
"2,348",35,"328,400",32,1,"67,909,600",1,82,"6,284",3,10,5,40.236,-83.366,140.587,268.2,5.2,0,22.46,-0.51,2,0,12.31,5.2,12.31,4.066,40.236,-83.366,94.98,269.76,6.25,1,1.46,-1.228,2
"2,348",35,"328,700",32,1,"67,912,600",1,82,"6,284",3,10,5,40.236,-83.366,182.9,268.2,5.84,1,1.22,-0.02,0,0,15.005,5.84,15.005,1.333,40.236,-83.366,142.83,269.36,4.703,0,23.43,-0.607,2
"2,348",35,"328,750",32,1,"67,913,100",1,82,"6,284",3,10,5,40.236,-83.366,182.35,268.1,5.76,1,1.22,-0.54,0,0,15.863,5.76,15.863,1.342,40.236,-83.366,153.18,269.26,4.861,0,23.92,-0.181,2
"2,348",35,"328,800",32,1,"67,913,600",1,82,"6,284",3,10,5,40.236,-83.366,185.262,268.1,5.48,0,1.22,-0.18,0,0,16.289,5.48,16.289,1.273,40.236,-83.366,165.08,269.16,4.894,0,20.01,0.169,2
"2,348",35,"328,850",32,1,"67,914,100",1,82,"6,284",3,10,5,40.236,-83.366,184.988,268,5.58,0,0.24,-0.12,0,0,16.594,5.58,16.594,1.35,40.236,-83.366,174.93,269.06,5.103,0,12.2,0.072,2
"2,348",35,"328,900",32,1,"67,914,600",1,82,"6,284",3,10,5,40.236,-83.366,186,268,5.58,0,0.24,0.49,0,0,16.878,5.58,16.878,1.387,40.236,-83.366,178.52,269.06,4.981,0,7.08,0.304,2
"2,348",35,"328,950",32,1,"67,915,100",1,82,"6,284",3,10,5,40.236,-83.366,185.925,268,5.9,0,0,0.69,0,0,17.236,5.9,17.236,1.254,40.236,-83.366,182.93,268.96,5.242,0,5.12,0.498,2
"2,348",35,"359,700",32,1,"68,222,600",1,82,"6,284",3,10,5,40.236,-83.366,113.688,267.8,4.62,0,19.53,-0.54,2,0,15.725,4.64,15.725,1.234,40.236,-83.366,94.67,269.76,6.822,1,0,-0.646,2
"2,348",35,"359,750",32,1,"68,223,100",1,82,"6,284",3,10,5,40.236,-83.366,125.188,267.7,4.54,0,20.5,-1.22,2,0,14.438,4.54,14.438,2.274,40.236,-83.366,94.4,269.66,6.544,1,0,-0.743,2
"2,348",35,"359,800",32,1,"68,223,600",1,82,"6,284",3,10,5,40.236,-83.366,136.475,267.6,4.5,0,23.19,-0.27,2,0,13.195,4.42,13.195,3.339,40.236,-83.366,94.63,269.66,6.181,1,2.92,-0.743,2
"2,348",35,"360,200",32,1,"68,227,600",1,82,"6,284",3,10,5,40.236,-83.366,183.5,267.6,7.74,0,0.73,1.11,0,0,16.347,7.74,16.347,1.166,40.236,-83.366,160,268.96,5.119,0,17.08,-0.025,2
"2,348",35,"360,250",32,1,"68,228,100",1,82,"6,284",3,10,5,40.236,-83.366,184.55,267.7,8.18,0,1.22,0.92,0,0,17.894,8.18,17.894,1.561,40.236,-83.366,169.26,268.96,5.381,0,14.16,0.498,2
"2,348",35,"360,300",32,1,"68,228,600",1,82,"6,284",3,10,5,40.236,-83.366,185.4,267.7,8.52,0,0.97,0.53,0,0,19.5,8.52,19.5,1.779,40.236,-83.366,176.72,268.86,5.625,0,10.49,0.595,2
"2,348",35,"362,250",32,1,"68,248,100",1,82,"6,284",3,10,5,40.235,-83.366,275.45,268.3,8.78,0,0,-0.37,0,0,29.533,8.78,29.533,1.323,40.235,-83.366,266.98,266.76,7.411,0,6.83,0.789,2
"2,348",35,"362,300",32,1,"68,248,600",1,82,"6,284",3,10,5,40.235,-83.366,275.7,268.3,8.6,0,0,-0.27,0,0,29.203,8.6,29.203,1.559,40.235,-83.366,270.74,266.76,8.003,0,7.32,0.925,2
"2,348",35,"364,200",32,1,"68,267,600",1,82,"6,284",3,10,5,40.235,-83.368,287.075,268.9,0.94,1,1.22,-1.22,2,0,14.225,1.24,14.225,1.053,40.235,-83.368,274.3,267.76,6.161,1,0,-1.558,2
"2,348",35,"604,250",32,1,"70,668,100",1,82,"6,284",3,10,5,40.325,-83.583,56.037,312,23.56,0,0,-0.31,0,0,47.567,23.68,47.66,1.044,40.325,-83.584,55.07,312.26,22.586,1,0.97,-1.131,2
"2,494",147,"54,600","2,004",1,"80,566,800",1,0,"30,818",2,3,7,40.258,-83.46,110.2,294.5,32.24,0,0,0.2,255,0,5.697,0.629,0.688,5.03,40.258,-83.46,110.67,294.26,34.061,0,0,-0.025,0
"2,494",147,"54,700","2,004",1,"80,567,800",1,0,"30,818",2,3,7,40.258,-83.46,110.225,294.4,32.2,0,0,-0.02,255,0,6.643,1.12,-1.316,4.783,40.258,-83.46,110.51,294.16,34.028,0,0,0.013,0
"2,494",147,"54,800","2,004",1,"80,568,800",1,0,"30,818",2,3,7,40.258,-83.46,110.125,294.3,32.24,0,0,0.01,255,0,5.647,0.841,-3.259,4.611,40.258,-83.46,110.42,294.06,34.028,0,0,-0.025,0
"2,494",147,"54,900","2,004",1,"80,569,800",1,0,"30,818",2,3,7,40.258,-83.459,110.275,294.3,32.3,0,0.48,0.07,255,0,6.856,1.201,-6.856,4.496,40.258,-83.459,110.42,294.06,34.044,0,0.24,-0.025,0
"2,494",147,"55,000","2,004",1,"80,570,800",1,0,"30,818",2,3,7,40.258,-83.459,110.438,294.3,32.42,0,0,0.07,255,0,8.332,1.404,-8.332,4.491,40.258,-83.459,110.4,293.96,34.061,0,0,0.11,0
"2,494",147,"55,100","2,004",1,"80,571,800",1,0,"30,818",2,3,7,40.257,-83.459,110.438,294.1,32.44,0,0,-0.12,255,0,9.888,1.438,-9.888,4.533,40.257,-83.459,110.42,293.76,34.044,0,0.24,0.072,0
"2,494",147,"55,200","2,004",1,"80,572,800",1,0,"30,818",2,3,7,40.257,-83.458,110.45,294,32.28,0,0.24,-0.21,255,0,11.493,1.48,-11.493,4.514,40.257,-83.458,110.48,293.76,33.975,0,0,0.169,0
"2,494",147,"55,300","2,004",1,"80,573,800",1,0,"30,818",2,3,7,40.257,-83.458,110.312,294.1,32.22,0,-0.24,-0.12,255,0,12.524,1.548,-13.223,4.397,40.257,-83.458,110.48,293.76,33.958,0,0,0.013,0
"2,494",192,"173,150","18,497",1,"41,920,300",1,0,0,2,3,6,40.276,-83.534,56,300,28.88,0,0,"1,000",255,255,7.92,-14.619,-7.92,-4.954,40.276,-83.534,56.61,298.26,10.156,0,2.19,1.604,0
"2,494",192,"173,200","18,497",1,"41,920,800",1,0,0,2,3,6,40.276,-83.534,56,300,28.88,0,0,"1,000",255,255,12.613,-16.253,-13.662,-4.954,40.276,-83.534,57.21,298.16,11.022,0,1.46,1.604,0
"2,494",241,"253,400",32,1,"41,732,500",1,0,"26,544",2,3,7,40.268,-83.497,282.413,299.4,28.16,0,-0.24,0.11,0,0,5.006,5.469,-5.006,3.022,40.268,-83.497,282.32,296.86,34.878,0,0,0.072,0
"2,494",241,"253,450",32,1,"41,733,000",1,0,"26,544",2,3,7,40.268,-83.497,282.45,299.5,28.2,0,-0.48,0.07,0,0,7.977,6.232,-7.977,3.015,40.268,-83.497,282.3,296.96,34.894,0,0.24,0.072,0
"2,494",241,"253,500",32,1,"41,733,500",1,0,"26,544",2,3,7,40.268,-83.497,282.212,299.5,28.18,0,-0.24,0.07,0,0,11.18,6.466,-11.18,2.974,40.268,-83.497,282.25,296.96,34.894,0,0,0.072,0
"2,494",241,"253,550",32,1,"41,734,000",1,0,"26,544",2,3,7,40.268,-83.498,282.163,299.6,28.24,0,-0.24,0.07,0,0,11.838,6.48,-14.429,2.974,40.268,-83.498,282.18,297.06,34.861,0,0,0.072,0
"2,494",241,"253,600",32,1,"41,734,500",1,0,"26,544",2,3,7,40.268,-83.498,282.1,299.7,28.18,0,0,-0.02,0,0,11.838,6.48,-17.753,2.956,40.268,-83.498,281.93,297.06,34.861,0,0,0.11,0
"2,494",379,"177,650","4,790",1,"46,710,800",1,0,0,2,3,6,40.276,-83.534,57,300,28.88,0,0,"1,000",255,255,4.385,-12.565,-5.07,-3.559,40.276,-83.534,54.33,298.06,10.103,0,4.39,2.07,0
"2,494",379,"177,700","4,790",1,"46,711,300",1,0,0,2,3,6,40.276,-83.534,57,300,28.88,0,0,"1,000",255,255,9.757,-16.85,-9.757,-3.652,40.276,-83.534,56.22,297.96,11.111,0,3.41,2.167,0
"2,494",379,"177,750","4,790",1,"46,711,800",1,0,0,3,3,6,40.276,-83.534,57,300,28.88,0,0,"1,000",255,255,11.941,-16.745,-15.428,-3.712,40.276,-83.534,56.26,297.86,12.481,0,-0.48,1.973,1
"2,494",379,"177,800","4,790",1,"46,712,300",1,0,0,3,3,6,40.276,-83.534,57,300,28.88,0,0,"1,000",255,255,11.941,-16.745,-21.693,-3.735,40.276,-83.534,55.57,297.76,13.35,0,-0.73,2.031,1
"2,494",398,"162,950","2,233",1,"45,795,700",1,0,"5,319",2,3,7,40.254,-83.447,290.288,296.1,27.28,0,0,0.07,0,0,5.34,1.747,-0.838,3.944,40.254,-83.447,290.42,295.86,29.931,0,0,0.169,0
"2,494",398,"163,000","2,233",1,"45,796,200",1,0,"5,319",2,3,7,40.254,-83.447,290.263,296.1,27.28,0,0,0.07,0,0,5.34,1.747,-2.212,3.914,40.254,-83.447,290.36,295.86,30.017,0,0.24,0.401,0
"2,494",398,"163,050","2,233",1,"45,796,700",1,0,"5,319",2,3,7,40.255,-83.448,290.2,296.2,27.32,0,0,0.34,0,0,5.104,1.691,-5.293,3.843,40.255,-83.448,290.38,295.96,30.086,0,0,0.304,0
"2,494",398,"163,150","2,233",1,"45,797,700",1,0,"5,319",2,3,7,40.255,-83.448,290.163,296.2,27.62,0,0,0.2,0,0,7.205,2.251,-7.449,3.646,40.255,-83.448,290.5,296.06,30.328,0,0,0.304,0
"2,494",398,"163,200","2,233",1,"45,798,200",1,0,"5,319",2,3,7,40.255,-83.448,290.15,296.3,27.68,0,0,0.3,0,0,8.447,2.502,-8.701,3.564,40.255,-83.448,290.48,296.06,30.433,0,0.24,0.207,0
"2,494",398,"163,250","2,233",1,"45,798,700",1,0,"5,319",2,3,7,40.255,-83.448,290.062,296.3,27.74,0,0,0.3,0,0,9.492,2.557,-10.004,3.488,40.255,-83.448,290.42,296.16,30.556,0,0,0.207,0
"2,494",398,"163,350","2,233",1,"45,799,700",1,0,"5,319",2,3,7,40.255,-83.448,289.725,296.4,27.74,0,-0.48,0.01,1,0,12.456,2.748,-12.755,3.089,40.255,-83.449,290.46,296.26,30.694,0,0,0.169,0
"2,494",398,"163,400","2,233",1,"45,800,200",1,0,"5,319",2,3,7,40.255,-83.449,289.425,296.4,27.7,0,-0.24,0.01,1,0,12.456,2.748,-14.222,2.768,40.255,-83.449,290.33,296.26,30.85,0,0.24,0.169,0
"2,494",398,"192,900","2,559",1,"46,095,200",1,0,"25,086",2,11,14,40.278,-83.531,267.487,297.2,2.42,0,3.41,1.44,0,0,82.864,-5.893,82.269,-21.348,40.278,-83.532,61.74,295.06,3.592,1,1.7,-0.219,1
"2,494",398,"192,950","2,559",1,"46,095,700",1,0,"25,086",2,11,14,40.278,-83.531,269.45,297.2,3.34,0,5.12,1.54,0,0,79.738,-6.203,79.066,-22.719,40.278,-83.532,62.78,294.96,3.472,1,1.7,-0.278,1
"2,494",398,"193,000","2,559",1,"46,096,200",1,0,"25,086",2,11,14,40.278,-83.531,273.65,297.2,4.12,0,7.56,1.08,0,0,76.38,-6.564,75.703,-23.246,40.278,-83.532,63.66,294.96,3.019,1,1.46,-1.131,1
"2,494",398,"193,050","2,559",1,"46,096,700",1,0,"25,086",2,11,14,40.278,-83.531,277.288,297.2,4.52,0,9.76,0.78,0,0,73.075,-6.555,72.443,-24.598,40.278,-83.532,65.42,294.96,2.619,1,1.22,-0.704,1
"2,494",398,"193,100","2,559",1,"46,097,200",1,0,"25,086",2,11,14,40.278,-83.531,282.8,297.3,5.1,0,12.93,0.98,0,0,69.954,-6.184,73.954,-25.201,40.278,-83.532,65.99,294.96,2.447,1,1.22,-0.549,1
"2,494",398,"193,150","2,559",1,"46,097,700",1,0,"25,086",2,11,14,40.278,-83.531,290.487,297.3,5.8,0,16.84,0.69,0,0,67.053,-5.729,81.995,-26.724,40.278,-83.532,66.16,294.96,2.064,1,1.46,-0.549,1
"2,494",398,"193,200","2,559",1,"46,098,200",1,0,"25,086",2,11,14,40.278,-83.531,299.087,297.2,6.24,0,17.57,0.63,0,0,64.589,-4.76,89.362,-28.987,40.278,-83.532,66.78,294.96,1.806,1,0.97,-0.84,1
"2,494",398,"193,250","2,559",1,"46,098,700",1,0,"25,086",2,11,14,40.278,-83.531,308.475,297.1,6.82,0,18.55,0.82,0,0,62.718,-3.412,0,0,40.278,-83.532,68.15,294.96,1.369,1,0.73,-0.452,1
"2,494",416,"218,550","18,886",1,"45,130,100",1,0,0,2,2,16,40.276,-83.535,54,300,20.82,0,0,"1,000",255,255,91.2,-25.285,0,0,40.276,-83.534,313.34,298.16,10.328,1,2.68,-3.343,2
"2,494",416,"218,600","18,886",1,"45,130,600",1,0,0,2,2,16,40.276,-83.535,56,300,22.22,0,0,"1,000",255,255,77.657,-25.425,0,0,40.276,-83.534,315.32,298.36,8.975,1,9.27,-3.091,2
"2,494",416,"218,650","18,886",1,"45,131,100",1,0,0,2,2,16,40.276,-83.535,57,300,20.26,0,0,"1,000",255,255,66.181,-22.463,0,0,40.276,-83.534,320.59,298.36,7.742,1,11.47,-3.091,2
"2,494",416,"218,700","18,886",1,"45,131,600",1,0,0,2,2,16,40.276,-83.535,53,300,20.54,0,0,"1,000",255,255,57.92,-21.346,0,0,40.276,-83.534,326.39,298.56,6.717,1,12.69,-2.47,2
"2,494",416,"218,750","18,886",1,"45,132,100",1,0,0,2,2,16,40.276,-83.535,58,300,16.66,0,0,"1,000",255,255,47.236,-16.912,0,0,40.276,-83.534,333.56,298.56,5.225,1,13.42,-2.47,2
"2,494",476,"255,300","2,218",1,"45,206,500",1,0,"21,901",2,3,7,40.259,-83.463,290.3,294.8,31.14,0,0,0.2,0,0,4.82,2.275,-4.82,3.013,40.259,-83.463,290.16,295.36,33.992,0,0,0.072,0
"2,494",476,"255,350","2,218",1,"45,207,000",1,0,"21,901",2,3,7,40.259,-83.463,290.25,294.9,31.2,0,0,0.11,0,0,5.939,2.389,-5.939,3,40.259,-83.463,290.22,295.36,33.958,0,0.73,0.072,0
"2,494",476,"255,400","2,218",1,"45,207,500",1,0,"21,901",2,3,7,40.259,-83.463,290.275,295,31.22,0,0,0.2,0,0,4.472,2.025,-3.343,2.97,40.259,-83.463,290.33,295.46,33.958,0,0.24,0.072,0
"2,494",476,"255,450","2,218",1,"45,208,000",1,0,"21,901",2,3,7,40.259,-83.464,290.288,295,31.26,0,0,0.16,0,0,5.518,2.292,-5.518,2.955,40.259,-83.464,290.29,295.46,33.975,0,0,0.013,0
"2,494",476,"255,500","2,218",1,"45,208,500",1,0,"21,901",2,3,7,40.259,-83.464,290.25,295,31.3,0,-0.24,0.16,0,0,9.634,2.535,-9.634,2.91,40.259,-83.464,290.54,295.56,33.975,0,0.24,0.072,0
"2,494",476,"255,550","2,218",1,"45,209,000",1,0,"21,901",2,3,7,40.259,-83.464,290.163,295.1,31.3,0,0,0.11,0,0,7.84,2.429,-7.84,2.798,40.259,-83.464,290.49,295.66,33.975,0,0.24,0.072,0
"2,494",476,"255,600","2,218",1,"45,209,500",1,0,"21,901",2,3,7,40.259,-83.464,290.2,295.2,31.3,0,0,0.16,0,0,9.074,2.529,-9.074,2.685,40.259,-83.464,290.53,295.76,34.008,0,0.24,0.013,0
"2,494",476,"255,650","2,218",1,"45,210,000",1,0,"21,901",2,3,7,40.259,-83.464,290.2,295.3,31.36,0,0,0.11,0,0,10.341,2.518,-10.341,2.615,40.259,-83.464,290.49,295.76,34.028,0,0,0.072,0
"2,494",476,"255,700","2,218",1,"45,210,500",1,0,"21,901",2,3,7,40.259,-83.464,290.35,295.4,31.34,0,0,0.16,0,0,11.633,2.556,-11.633,2.551,40.259,-83.465,290.59,295.86,33.992,0,0,0.169,0
"2,494",476,"255,750","2,218",1,"45,211,000",1,0,"21,901",2,3,7,40.259,-83.465,290.225,295.4,31.36,0,0,0.11,0,0,12.389,2.631,-12.897,2.467,40.259,-83.465,290.44,295.96,34.028,0,0,0.072,0
"2,494",476,"255,800","2,218",1,"45,211,500",1,0,"21,901",2,3,7,40.259,-83.465,290.263,295.5,31.38,0,0,0.11,0,0,12.389,2.631,-14.176,2.459,40.259,-83.465,290.32,296.06,34.008,0,0.24,0.013,0
"2,494",476,"278,050","2,627",1,"45,434,000",1,0,"16,776",3,0,1,40.277,-83.533,56.15,298,0.94,1,-0.48,-9.9,0,128,175.486,-11.559,174.313,0.454,40.276,-83.534,53.98,298.26,12.794,0,6.59,1.507,0
"2,494",476,"278,100","2,627",1,"45,434,500",1,0,"16,776",3,0,1,40.277,-83.533,56.15,298,0.78,1,-0.48,-9.9,0,128,170.654,-12.3,169.515,0.536,40.276,-83.534,56.87,298.26,13.125,0,4.15,1.313,0
"2,494",476,"278,150","2,627",1,"45,435,000",1,0,"16,776",3,0,1,40.277,-83.533,56.15,298,0.82,1,-0.48,-9.9,0,128,163.09,-12.881,161.788,0.557,40.276,-83.534,57.06,298.26,14.008,0,0.48,0.983,0
"2,494",476,"278,200","2,627",1,"45,435,500",1,0,"16,776",3,0,1,40.277,-83.532,56.15,298,0.94,1,-0.48,-9.9,0,128,157.775,-13.3,156.442,0.55,40.276,-83.534,57.29,298.26,14.392,0,0.48,0.828,0
"2,494",476,"278,300","2,627",1,"45,436,500",1,0,"16,776",3,0,1,40.277,-83.532,56.15,298,1.22,1,-0.48,-9.9,0,128,143.969,-13.771,142.677,0.122,40.276,-83.534,57.48,298.16,15.017,0,0.24,0.072,0
"2,494",476,"278,350","2,627",1,"45,437,000",1,0,"16,776",3,0,1,40.277,-83.532,56.15,298,1.38,1,-0.48,-9.9,0,128,137.13,-13.204,135.752,-0.034,40.277,-83.534,57.44,298.06,14.947,0,0.24,-0.278,0
